name,code
鋒裕基金-環球高收益A2,PIMGHYA2
安本環球-拉丁美洲股票基金A2,AELATAM
羅素新興市場股票基金-TDB收益類別(美元),IE00B9LB7V43
MFS全盛基金系列-MFS全盛新興市場債券基金B2(美元),MFSEDB2
聯博-全球成長趨勢基金B股美元,ABGGTBUSD
MFS全盛基金系列-MFS全盛新興市場債券基金B1(美元),MFSEDB1
路博邁投資基金-NB高收益債券基金C2週配息類股(澳元),IE00B7L3WM21
天達環球策略基金-環球策略管理基金C收益股份,GBGC
聯博-日本策略價值基金I股美元,ABJSVIUSD
安本環球-歐元高收益債券基金A1,AEEHYB
木星歐洲特別時機基金英鎊,GB0004911540GBP
天達環球策略基金-拉丁美洲公司債券基金C收益-2股份,LACDC
富達基金-美元債券基金(Y類股份累計股份-美元),LU0346392482
MFS全盛基金系列-MFS全盛有限償還期基金B2(美元),MFLMBU2
先機美國入息基金B類收益股(美元),SKANB68
亨德森遠見泛歐地產股票基金,HEN09
施羅德環球基金系列-歐洲小型公司A類股份-累積單位(美元對沖),LESCD
摩根巴西基金,BAPAAU
天達環球策略基金-環球策略管理基金F收益股份,GBG623
柏瑞環球基金-柏瑞環球重點股票基金Y,AGEQY
景順韓國基金B-年配息股美元,1037BY
德意志歐洲高收益公司債FC,LU0616840772
聯博-美國收益基金I2股歐元,ABAIPI2EUR
聯博-新興市場債券基金A2股歐元避險,ABEMDA2HEDGE
NN(L)食品飲料基金Y股美元,NNFBYUSD
鋒裕基金-策略收益B股澳幣收益(穩定配息),PIMSTIAIBSD
安本環球-歐元高收益債券基金A2(基本貨幣避險-美元),AEEHYBA2H
景順歐元儲備基金C股歐元,2057CC
美盛西方資產新興市場總回報債券基金A類股美元配息型(D),IE0034203483
匯豐環球投資基金-印度股票IC,TINIC
先機亞洲股票基金I類累積(美元),SKANI77
施羅德環球基金系列-新興市場債券(歐元對沖)C類股份-配息單位,KEMDC
聯博-歐洲收益基金AT股歐元,ABEIOPATEUR
美盛凱利成長基金A類股美元累積型,IE00B19Z5Q35
施羅德環球基金系列-新興市場債券(歐元對沖)A1類股份-累積單位,KEMDG
歐義銳榮日本股票基金R,LU0130322620
鋒裕基金-新興市場債券T股南非幣收益(穩定配息),PIMEMBZITSD
施羅德環球基金系列-新興市場債券(歐元對沖)A1類股份-配息單位,KEMDJ
施羅德環球基金系列-新興市場債券(歐元對沖)B1類股份-配息單位,KEMDK
施羅德環球基金系列-新興市場債券C類股份-累積單位,IEMDF
德盛金磚四國基金─AT累積類股(歐元),AGIF-FR3
施羅德環球基金系列-新興市場債券A類股份-累積單位,IEMDD
德盛金磚四國基金─AT累積類股(美元),AGIF-FR1
施羅德環球基金系列-新興市場債券C類股份-配息單位,IEMDC
施羅德環球基金系列-新興市場債券A類股份-配息單位,IEMDA
天達環球策略基金-環球特許品牌基金C累積股份(美元避險),GFF021
天達環球策略基金-環球特許品牌基金A累積股份(美元避險),GFF020
天達環球策略基金-環球特許品牌基金I累積股份(美元避險),GFF023
鋒裕基金-環球生態A2,PIMGEC
施羅德環球基金系列-新興市場債券A1類股份-配息單位,IEMDJ
施羅德環球基金系列-新興市場債券B1類股份-配息單位,IEMDK
施羅德環球基金系列-新興市場債券B1類股份-累積單位,IEMDH
匯豐環球投資基金-環球高收益債券AMHEUR,TGYEU
聯博-印度成長基金AX股美元,ABILFAUSD
先機歐洲股票基金C類累積(歐元),SKANI13
聯博-前瞻主題基金A股歐元,ABGTRAEUR
聯博-全球債券基金BT股歐元避險,ABGBPBTHEDGE
NN(L)環球高收益基金Y股對沖級別美元(月配息),NNGHYYDUSDH
霸菱韓國基金-A類美元累積型,KOREA
聯博-歐洲價值型基金C股美元,ABEVPCUSD
駿利資產管理基金-駿利高收益基金A美元入息,JANHYA1
霸菱全球農業基金-A類美元,BAUAA
天利(盧森堡)-美國高收入債券基金I(歐元避險),000THUHIEH
富達基金－美元高收益基金(A股-月配息),LU0168057262
GAMStar日本股票基金累積單位-英鎊,IE0003014135
美盛凱利美國大型公司成長基金A(G)類股美元累積型,IE00B19Z8X17
先機全球新興市場基金A類累積(歐元),SKANA109
貝萊德日本特別時機基金A2美元,BLKMJOAA
天達環球策略基金-環球策略管理基金A收益股份,GBGA
瀚亞投資-全球新興市場債券基金Aadmc1(澳幣避險穩定月配),GE3
瀚亞投資-全球新興市場債券基金Admc1(美元穩定月配),GE2
瀚亞投資-全球新興市場債券基金Az(南非幣避險),GE0
天達環球策略基金-環球策略股票基金I累積股份,GPR571
瀚亞投資-全球新興市場債券基金Andmc1(紐幣避險穩定月配),GE5
瀚亞投資-全球新興市場債券基金Azdmc1(南非幣避險穩定月配),GE4
貝萊德世界礦業基金A2美元,BLKMWMAA
摩根投資基金-多重收益基金-摩根多重收益(歐元)-A股(每季派息),GLIAVE
瑞萬通博基金-環球高收益債券基金,LU0571066462
施羅德環球基金系列-歐洲股息基金C類股份-季配息單位(歐元),IEDVC
法巴百利達新興歐洲股票基金C(歐元),LU0823403356
鋒裕基金-新興市場債券I2(歐元),PIMEMBUI2
瀚亞投資─亞洲債券基金Adm(美元月配),IOABUM
瀚亞投資─亞洲債券基金A(美元),IOABUA
法巴百利達優化波動全球股票基金C(美元),LU0823417653
法巴百利達全球新興市場精選債券基金RH(歐元),LU0823389423
施羅德環球基金系列-環球地產股票(歐元對沖)C類股份-累積單位,KGPSF
駿利資產管理基金-柏智美國策略價值基金I美元累計,JANSVII
鋒裕基金-新興市場股票A2(歐元),PIMEMEU
瀚亞投資─亞洲債券基金Andm(紐幣避險月配),AND
柏瑞環球基金-柏瑞日本新遠景股票基金A,AJNHA
MFS全盛基金系列-MFS全盛通脹調整債券基金C2(美元),MFSIAC2
MFS全盛基金系列-MFS全盛新興市場債券基金A1(歐元),MEMDAE1
瑞聯UBAM全球新興市場債券基金美元AD,LU0244149653
聯博-新興市場債券基金B股美元,ABEMDBUSD
聯博-前瞻主題基金A股澳幣避險,ABGTRAAUDH
富蘭克林坦伯頓全球投資系列-東歐基金美元A(acc)股,0358
貝萊德環球政府債券基金HedgedC2歐元,BLKGGHCE
百達-新興市場收益股票-HR歐元,LU0725973464
貝萊德歐洲價值型基金HedgedA2澳幣,BLKEVAAH
施羅德環球基金系列-歐元企業債券A類股份-累積單位(美元對沖),LEHID
鋒裕基金-新興市場債券AXD,PIMEMBAXD
富蘭克林坦伯頓全球投資系列-互利全球領航基金美元B(acc)股,0595
富蘭克林坦伯頓全球投資系列-互利全球領航基金美元A(acc)股,0592
聯博-印度成長基金AX股歐元,ABILFAEUR
柏瑞環球基金-柏瑞日本新遠景股票基金Y,AJNHY
MFS全盛基金系列-MFS全盛全球股票基金I1(美元),MFGEIU1
柏瑞環球基金-柏瑞歐洲小型公司股票基金Y1,AESCY1
聯博-全球高收益債券基金C2股歐元避險,ABGHYC2HEDGE
富達基金-新興市場債券基金(歐元累積),LU0238205289
鋒裕基金-日本股票A2,PIMJPE
柏瑞環球基金-柏瑞新興歐洲股票基金A,AEEEA
聯博-精選美國股票基金S1股美元,ABSUES1USD
路博邁投資基金-NB美國多元企業機會基金B累積類股(美元),IE00BCDZ0381
瑞銀(盧森堡)策略基金-固定收益型(美元),618671
路博邁投資基金-NB高收益債券基金T累積類股(澳元),IE00B8HXFR97
瑞聯UBAM美國投資級公司債券基金美元AC,LU0146923718
NN(L)亞洲債券基金Y股美元(月配息),NNADHYDUSD
德意志全球主題LC,LU0273158526
施羅德環球基金系列-新興市場股債優勢A1類股份-累積單位,IGEMG
摩根基金-摩根亞太入息基金(美元)-A股(每月派息),APIAMU
法巴百利達全球健康護理股票基金C(美元),LU0823416689
景順韓國基金A-年配息股美元,1037AY
聯博-歐洲價值型基金AD月配澳幣避險級別,ABEVPADAUDH
鋒裕基金-策略收益AXD(歐元對沖),PIMSTIUAXD
鋒裕基金-美元綜合債券A2,PIMUABA2
富達基金－亞洲高收益基金A-MINCOME-USD類股份,LU0605512788
富達基金-歐洲入息基金A-MINCOME(G)-USD(hedged),LU0997587240
摩根基金-摩根環球醫療科技基金-摩根環球醫療科技(美元)-A股(累計),GHCAAU
富蘭克林坦伯頓全球投資系列-互利歐洲基金歐元A(acc)股,0770
基金名稱,﻿基金代碼
富蘭克林坦伯頓全球投資系列-中小型企業基金美元A(acc)股,0777
施羅德環球基金系列-日本優勢A1類股份-累積單位,IJLCG
施羅德環球基金系列-日本優勢C類股份-累積單位,IJLCF
柏瑞環球基金-柏瑞拉丁美洲中小型公司股票基金A,ALSPA
富蘭克林坦伯頓全球投資系列-全球基金美元A(acc)股,0779
景順亞洲棟樑基金C股美元,2006CC
施羅德環球基金系列-亞洲債券(歐元)A1類股份-累積單位,AASBG
景順日本小型企業基金C股日圓,2120CC
美盛西方資產全球信用債券基金A類股美元配息型(D),IE00B53R4L11
景順日本小型企業基金C-年配息股美元,2120CD
NN(L)亞洲債券基金X股美元(月配息),NNADHXDUSD
富達基金-全球工業基金(Y類股份累計股份-歐元),LU0346389181
瑞聯UBAM全球新興市場債券基金美元IC,LU0244149901
百達-生物科技-R美元,LU0112497440
摩根士丹利環球品牌基金A,MSIMGBA82
聯博-中國時機基金BD月配級別美元,ABCOPBDUSD
富達基金－歐洲高收益基金,LU0110060430
聯博-全球債券基金AT股美元,ABGBPATUSD
施羅德環球基金系列-歐元企業債券A類股份-配息單位,IEHIA
利安資金日本增長基金(美元避險),JGHU
聯博-全球複合型股票基金A股美元,ABGEBAUSD
天達環球策略基金-環球策略收益基金F累積股份,GHI448
利安資金日本增長基金(新元避險),JGHS
首域環球傘型基金-首域全球債券基金,FSIFGB1
法巴百利達全球公用事業股票基金C(美元),LU0823424519
摩根美國基金-摩根美國(澳幣對沖)-A股(累計),AMFHAA
NN(L)新興市場債券基金X股美元,NNEMDHXUSD
NN(L)環球高股息基金X股對沖級別澳幣(月配息),NNGHDXDAUDH
歐義銳榮新興市場債券基金R,LU0090979021
富達基金－歐洲平衡基金,LU0052588471
施羅德環球基金系列-亞洲債券(歐元對沖)A1類股份-累積單位,KASBG
匯豐環球投資基金-環球高入息債券ID,THBID
MFS全盛基金系列-MFS全盛歐洲小型公司基金A1(歐元),MFSESA1
聯博-美國成長基金S1股美元,ABAGPS1USD
美盛西方資產全球高收益債券基金F類股美元累積型,IE00B3ZLVC75
富達基金-新興市場債券基金(美元),LU0238205446
聯博-歐洲收益基金A2股歐元,ABEIOPA2EUR
匯豐環球投資基金-環球高入息債券IC,THBIC
瑞銀(盧森堡)美元高收益債券基金(美元)I-A1-累積,4732024
安本環球-科技股票基金A2,AETEC
NN(L)投資級公司債基金X股美元,NNUSCXUSD
聯博-歐元區策略價值基金CX股美元,ABEGPCUSD
新加坡大華泛華基金(美元),USD-UCHF
聯博-前瞻主題基金B股美元,ABGTRBUSD
摩根士丹利亞洲房地產基金A,MSIMAPA41
富達基金－北歐基金,LU0048588080
富達基金-歐洲進取基金(Y類股份累計股份-歐元),LU0318939500
摩根新興市場本地貨幣債券(澳幣對沖)－A股(利率入息),EMLCIA
天達環球策略基金-新興市場股票基金C累積股份,EMECACC
英傑華投資-全球複合債券基金(歐元),1316LU0428042740
聯博-美國收益基金BA(穩定月配)南非幣避險級別,ABAIPBAZARH
貝萊德環球股票基金A2歐元,BLKMGEAB
鋒裕基金-策略收益A股澳幣收益(穩定配息),PIMSTIAIASD
駿利資產管理基金-駿利平衡基金A股歐元累計(對沖),JABAA1E
貝萊德世界健康科學基金A2美元,BLKMWHAA
天利(盧森堡)-美國高收入債券基金(美元),000AMEHIBA
歐義銳榮金融基金R2,LU0299361534
NN(L)歐洲股票基金X股歐元,NNEEXEUR
貝萊德全球通膨連結債券基金A2美元,BLKBIAUT
富達基金－亞洲成長趨勢基金(Y類股份累計股份-美元),LU0346390601
施羅德環球基金系列-亞洲債券(歐元對沖)A1類股份-配息單位,KASBJ
貝萊德世界礦業基金HedgedA2港幣,BLKWMAHH
資本集團新興市場完全機會基金(盧森堡)Tfd(美元),CIETOPTDUSD
荷寶資本成長基金-荷寶美國卓越股票DH歐元,LU0320896664
資本集團全球機會高收益債券基金(盧森堡)T,CIFGHIOT
駿利資產管理基金-駿利美國創業基金I股歐元累計(對沖),JAUSEUR
鋒裕基金-策略收益BXD,PIMSTIBXD
景順泛歐洲基金B股歐元,2126BB
聯博-全球複合型股票基金B股歐元,ABGEBBEUR
法儲銀資產管理新興歐洲基金R-AEUR,LU0147918923
聯博-美國前瞻主題基金I股歐元,ABUSTRIEUR
歐義銳榮日本債券基金R,LU0090978643
德意志歐洲首選LC,LU0145634076
聯博-新興市場多元收益基金A歐元避險級別,ABEMMAAHEDGE
德盛老虎基金,AGIF-TIG
貝萊德歐元優質債券基金HedgedA2美元,BLKEBHAU
法巴百利達日本小型股票基金N(日幣),LU0107058785
聯博-精選美國股票基金S級別美元,ABSUESUSD
聯博-成熟市場多元收益基金AD月配歐元避險級別,ABDMMAADHEDGE
聯博-日本策略價值基金SD月配級別日圓,ABJSVSDJPY
富達基金-歐元債券基金(Y類股份累計股份-歐元),LU0346390197
美盛西方資產全球多重策略基金A類股歐元累積型(避險),IE00B23Z7J34
天利(盧森堡)-美國選擇基金(歐元),000AMEFEUAE
天達環球策略基金-美元貨幣基金F累積股份,GUSFACC
瑞士寶盛股票基金系列-精品基金　,LU0329431018
聯博-印度成長基金C股歐元,ABIGFCEUR
鋒裕基金-歐洲研究B2(歐元),PIMERHUB
聯博-全球債券基金B股美元,ABGBPBUSD
歐義銳榮日本股票基金R2,LU0299358662
美盛西方資產全球多重策略基金優類股美元配息型(D),IE00B0D43R60
德意志可轉債LD,LU0179219919
先機亞太股票基金B類累積(美元),SKANB08
先機日本股票基金B類累積(美元),SKANB09
法儲銀漢瑞斯美國股票基金R-DUSD,LU0130517989
先機完全回報美元債券基金B類累積(美元),SKANB04
先機環球債券基金B類累積(美元),SKANB05
先機大中華股票基金B類累積(美元),SKANB07
摩根歐洲發現基金-摩根歐洲發現(美元)-A股perf(累計),EFAAU
富達基金-東協基金(Y類股份累計股份-美元),LU0346390510
法儲銀盧米斯賽勒斯全球機會債券基金R-DGBP,IE00B23XDC22
富達基金－美國多元基金,LU0187121727
富達基金-全球策略債券基金(Y類股份累計股份-歐元避險),LU0594301144
聯博-美國收益基金A2股歐元,ABAIPA2EUR
摩根美國科技基金－摩根美國科技(美元)－A股(分派),JFUSTF
聯博-國際醫療基金C股美元,ABIHCCUSD
百達-新興市場收益股票-R美元,LU0725971096
聯博-歐洲價值型基金B股美元,ABEVPBUSD
資本集團新興市場完全機會基金(盧森堡)T(美元),CIETOPTUSD
百達-美國股票精選-R歐元,LU0372506948
聯博-歐洲價值型基金S1股歐元,ABEVPS1EUR
景順全歐洲企業基金B股歐元,2123BB
木星生態基金-美元IClass,GB00B4KLC262USD
富達基金－歐元藍籌基金,LU0088814487
聯博-全球高收益債券基金AT股加幣避險,ABGHYATCADH
鋒裕基金-新興市場債券B股南非幣收益(穩定配息),PIMEMBZIBSD
貝萊德歐洲特別時機基金HedgedA2澳幣,BLKGRAAH
鋒裕基金-環球高收益AXD,PIMGHYAXD
匯豐環球投資基金-環球高收益債券AC,TGYAC
天達環球策略基金-環球策略管理基金I累積股份,GBG568
新加坡大華新加坡增長基金(美元),USD-UGF
德意志全球高股息FC,LU0507266228
柏瑞環球基金-柏瑞日本中小型公司股票基金Y3,AJSPY3
摩根新興市場債券基金-摩根新興市場債券(澳幣對沖)-A股(利率入息),EMDAIA
匯豐環球投資基金-環球高收益債券AMHAUD,TGYAU
德意志歐洲高收益公司債FD,LU0813334322
摩根士丹利環球可轉換債券基金A,MSIMCBUA47
貝萊德世界黃金基金A2歐元,BLKMMGAA
貝萊德歐洲價值型基金C2歐元,BLKMEVCC
MFS全盛基金系列-MFS全盛全球股票基金C1(美元),MFMGECR
百達-生物科技-R歐元,LU0255977539
富蘭克林坦伯頓全球投資系列-東歐基金歐元A(Ydis)股,0558
聯博-日本策略價值基金AD月配級別日圓,ABJSVADJPY
GAMStar日本股票基金-AEUR,IE0003008186
富達基金-中國聚焦基金(Y類股份累計股份-美元),LU0346390866
先機美國入息基金B類累積(美元),SKANB15
摩根亞洲內需主題基金,ADOPA
鋒裕基金-美國鋒裕基金I2,PIMAMEI
資本集團新興市場債券基金(盧森堡)T(美元),CIEMDTUSD
景順新興市場企業債券基金A股美元,2114AA
聯博-歐洲收益基金B2股美元,ABEIOPB2USD
愛德蒙得洛希爾歐洲中型股基金(BH)-美元避險,EDR24
PIMCO全球債券基金-機構H級類別(累積股份),PIMCO-BGI
愛德蒙得洛希爾美國價值收益基金(C),EDR21
愛德蒙得洛希爾-全球新興市場基金(B),EDR22
愛德蒙得洛希爾-美國價值收益基金(B),EDR23
瀚亞投資─中國股票基金Azdmc1(南非幣避險穩定月配),CE5
聯博-中國時機基金I級別美元,ABGCHIUSD
聯博-成熟市場多元收益基金AD月配南非幣避險級別,ABDMMAADZARH
