name,code
安盛羅森堡Alpha基金-安盛羅森堡泛歐大型企業Alpha基金B,AXARPEEB
天利(盧森堡)-全球焦點基金(美元),000EPCWDEI
德盛老虎基金,AGIF-TIG
MFS全盛基金系列-MFS全盛美國價值基金AH1歐元避險,MFSVAH1
鋒裕基金-美國高息U股澳幣收益(穩定配息),PIMUSYAIUSD
匯豐環球投資基金-環球高收益債券AMHEUR,TGYEU
NN(L)美國高股息基金X股對沖級別歐元,NNUSHDXEURH
路博邁投資基金-NB美國多元企業機會基金B累積類股(美元),IE00BCDZ0381
富達基金-歐洲高收益基金(歐元累積),LU0251130802
聯博-全球不動產證券基金AD股紐幣避險,ABUSREADNZDH
天達環球策略基金-環球策略收益基金C累積股份,GHI695
施羅德環球基金系列-歐洲股息基金A類股份-累積單位(歐元),IEDVD
百達-數碼通訊-R美元,LU0101692753
富達基金－國際基金,LU0048584097
天達環球策略基金-環球策略收益基金C收益-2股份,GHIC
美盛西方資產美國高收益債券基金A類股美元增益配息型(M),IE00B7T2MC11
鋒裕基金-環球生態I2,PIMGECI
先機北美股票基金A類累積(歐元),SKANA40
聯博-亞洲股票基金BD月配級別美元,ABAXJBDUSD
鋒裕基金-環球高收益T股南非幣收益(穩定配息),PIMGHYZITSD
瀚亞投資─中國股票基金Andmc1(紐幣避險穩定月配),CE4
施羅德環球基金系列-美元債券C類股份-累積單位,IUDBF
資本集團歐洲成長及收益基金(盧森堡)T(美元),CIEGTUSD
法巴百利達全球新興市場債券基金-月配H(澳幣),LU1022393182
英傑華投資-新興市場債券基金,1310LU0180621863
霸菱澳洲基金-A類澳幣配息型,HBAFAUD
GAMStar日本股票基金累積單位-英鎊,IE0003014135
愛德蒙得洛希爾中國基金(B),EDR08
法巴百利達日圓債券基金C(日幣),LU0012182712
富達基金-歐洲高收益基金(A類股累計股份-美元避險),LU0621411155
富達基金-美國基金(Y類股份累計股份-美元),LU0318939179
貝萊德歐洲基金C2歐元,BLKMUECC
瑞萬通博基金-全球新能源基金(USD),LU0571081347
法巴百利達全球公用事業股票基金-年配(歐元),LU0823424865
聯博-中國時機基金AD月配紐幣避險級別,ABCOPADNZDH
富達基金－歐元藍籌基金,LU0088814487
駿利資產管理基金-駿利靈活入息基金I股美元累計,JANFIAU
瀚亞投資-全球新興市場債券基金Az(南非幣避險),GE0
瑞銀(盧森堡)歐元高收益債券基金(歐元)(月配息),818577
NN(L)食品飲料基金X股歐元,NNFBXEUR
聯博-亞洲股票基金ID股美元,ABAXJIDUSD
富達基金-新興亞洲基金(Y類股份累計股份-美元),LU0390711777
先機完全回報美元債券基金C類累積(美元),SKANC04
聯博-美國收益基金BT股澳幣避險,ABAIPBTAUDH
施羅德環球基金系列-環球債券A類股份-累積單位,IGLBD
英傑華投資-歐洲不動產證券基金I,1507LU0160782800
德盛亞洲總回報股票基金-AM穩定月收類股(澳幣避險),AGIF-TRP
路博邁投資基金-NB高收益債券基金E月配息類股(澳幣),IE00BNJZT320
霸菱高收益債券基金-A類美元累積型,HYBFC
富達基金－英鎊債券基金,LU0048620586
景順美元儲備基金B股美元,2030BB
木星歐洲特別時機基金美元,GB0004911540USD
富蘭克林坦伯頓全球投資系列－全球債券總報酬基金美元B(Mdis)股,0654
MFS全盛基金系列-MFS全盛全球股票基金A1(歐元),MFSGEA1
聯博-美國收益基金BT股歐元,ABAIPBTEUR
聯博-歐洲價值型基金SD月配級別歐元,ABEVPSDEUR
愛德蒙得洛希爾印度基金(A),EDR03
匯豐環球投資基金-環球高收益債券AMUSD,TGYUS
路博邁投資基金-NB高收益債券基金T週配息類股(美元),IE00B8B5Y742
景順環球企業基金A-年配息股美元,1028AY
聯博-房貸收益基金CX級別歐元,ABSMDCEUR
木星金融機會基金美元,GB0004790191USD
先機亞太股票基金C類累積(美元),SKANC08
保德信WIP機會型股票基金A(EUR),LU0140785683
景順亞洲平衡基金C股美元,2000CC
貝萊德新興市場基金A2美元,BLKMEMAA
富達基金-歐洲小型企業基金A股累計美元避險,LU0997586788
美盛西方資產亞洲機會債券基金優類股美元配息型(M),IE00B7T3S609
瑞銀(盧森堡)巴西股票基金(美元),2909491
聯博-全球高收益債券基金S1股美元,ABGHYS1USD
聯博-美國收益基金S1股美元,ABAIPS1USD
鋒裕基金-美國中型資本價值U2(歐元),PIMUSMUU2
聯博-全球高收益債券基金AT股歐元,ABGHYATEUR
聯博-國際醫療基金I股歐元,ABIHCIEUR
瑞聯UBAM歐洲股票基金美元IC,LU0570470624
瀚亞投資─亞洲債券基金Adm(美元月配),IOABUM
富達基金－全球優勢產業基金(美元),LU0267386448
霸菱高收益債券基金-I類歐元累積型,HYBFU-CI
美盛銳思美國小型公司基金A類股美元累積型,IE00B19Z6F94
施羅德環球基金系列-環球可轉換債券A1類股份-累積單位,IGCBG
聯博-日本策略價值基金B股美元,ABJSVBUSD
PIMCO總回報債券基金-E級類別(收息股份),PIMCO-BT4
貝萊德美國政府房貸債券基金A2美元,BLKUSFMA
聯博-中國時機基金S級別美元,ABCOPSUSD
摩根士丹利歐洲股票Alpha基金A(美元),MSIMA08USD
歐義銳榮日本股票基金R,LU0130322620
富達基金－新興市場債券基金(A類股月配息-澳幣避險),LU0963542070
施羅德環球基金系列-亞洲債券(歐元)A1類股份-累積單位,AASBG
首域環球傘型基金-首域全球資源基金-第四類股-USD,FSIFGR4
富達基金-新興市場債券基金(美元累積),LU0238205958
聯博-全球債券基金B2股歐元避險,ABGBPB2HEDGE
美盛西方資產美國高收益債券基金優類股美元累積型,IE00B23Z9K88
安本環球-歐洲股息基金A2,AEEUEINC
景順泛歐洲增長基金A股歐元,2039AA
MFS全盛基金系列-MFS全盛全球資產配置基金B2(美元),MFMGBB1
匯豐環球投資基金-環球新興市場股票IC,TGEMC
法儲銀漢瑞斯全球股票基金R-AUSD,LU0130103400
施羅德環球基金系列-歐洲小型公司A類股份-累積單位(美元對沖),LESCD
資本集團新興市場完全機會基金(盧森堡)X(美元),CIETOPXUSD
聯博-成熟市場多元收益基金B2X級別歐元,ABGCPB2EUR
貝萊德美國價值型基金A2英鎊,BLKBVSMA
聯博-新興市場債券基金AA(穩定月配)澳幣避險級別,ABEMDAAAUDH
鋒裕基金-美元短期債券A2,PIMUSD
聯博-房貸收益基金AA(穩定月配)澳幣避險級別,ABMOPAAAUDH
施羅德環球基金系列-環球能源C類股份-累積單位,IGENF
鋒裕基金-新興市場股票B2,PIMEMEB
宏利環球基金-國際增長基金A股,MGF07
NN(L)銀行及保險基金X股美元,NNBIXUSD
先機環球股票基金A類累積(美元),SKANA19
天達環球策略基金-拉丁美洲公司債券基金C累積股份,LAC977
景順全歐洲企業基金A(美元對沖)股美元,2123A7
駿利資產管理基金-英達美國重點基金I美元累計,JANRMID
瀚亞投資─印度股票基金A(美元),IOINUA
富達基金II－英鎊貨幣基金,LU0115012063
新加坡大華全球科技基金(星幣),UGTF
鋒裕基金-新興市場債券I2(歐元),PIMEMBUI2
貝萊德美元儲備基金A2美元,BLKMZUAA
聯博-成熟市場多元收益基金CX級別歐元,ABGCPCEUR
摩根歐洲小型企業基金－摩根歐洲小型企業(美元)－A股(累計),ESCAAU
保德信WIP機會型股票基金I,LU0111633276
富蘭克林坦伯頓全球投資系列-新興國家小型企業基金歐元A(acc)股,0437
聯博-房貸收益基金S1X級別歐元,ABSMDS1EUR
瑞聯UBAM美國投資級公司債券基金美元AC,LU0146923718
GAMStar亞洲股票基金累積單位-歐元,IE00B1D7Z328
瑞銀(盧森堡)日本中小型股票基金(日幣),255787
先機北美股票基金I類累積(美元),SKANI16
富蘭克林坦伯頓全球投資系列-互利歐洲基金美元A(acc)股,0794
富蘭克林坦伯頓全球投資系列-生技領航基金美元B(acc)股,0853
聯博-歐洲收益基金B股歐元,ABEIOPBEUR
富蘭克林坦伯頓全球投資系列-歐元短期票券基金歐元A(acc)股,0783
駿利資產管理基金-駿利平衡基金I美元累計,JANBAII
施羅德環球基金系列-環球能源(歐元)A1類股份-累積單位,AGENG
路博邁投資基金-NB新興市場本地貨幣債券基金C2月配息類股(南非幣),IE00BTLWSR02
匯豐環球投資基金-俄羅斯股票AD,TREAD
摩根士丹利亞洲股票基金A,MSIMAEA07
聯博-全球債券基金AT股美元,ABGBPATUSD
亨德森遠見全球地產股票基金,HEN10
荷寶資本成長基金-荷寶新興市場股票D美元,LU0269635834
先機北美股票基金A類累積(美元),SKANA16
瑞銀(盧森堡)新興市場債券基金-(美元)(月配息),2908778
匯豐環球投資基金-環球高收益債券IC,TGYIC
天利(盧森堡)-新興市場公司債券基金I(歐元避險),000AMEGEMIEH
NN(L)環球高股息基金X股對沖級別澳幣(月配息),NNGHDXDAUDH
歐義銳榮歐非中東新勢力基金R,LU0090981357
聯博-全球債券基金AT股歐元避險,ABGBPATHEDGE
德盛德利全球股票基金,DIT-ENN
聯博-全球高收益債券基金AT股美元,ABGHYATUSD
施羅德環球基金系列-歐元政府債券A1類股份-累積單位,IEUBG
天達環球策略基金-美國股票基金I收益股份,GAB489
駿利資產管理基金-駿利靈活入息基金V股澳幣入息(對沖),JAFVAUI
霸菱香港中國基金-A類歐元配息型,HBHKFU
聯博-日本策略價值基金A股歐元避險,ABJSVAHEDGE
天達環球策略基金-高收入債券基金F累積股份,GEHFACC
先機完全回報美元債券基金A類累積(美元),SKANA04
法儲銀新興拉丁美洲股票基金R-AUSD,LU0084288082
富達基金-全球高評等收益基金(美元累積),LU0390710027
瑞聯UBAM美國投資級公司債券基金美元AD,LU0146926141
聯博-美國收益基金S1D股美元,ABAIPS1DUSD
富蘭克林坦伯頓全球投資系列－全球債券基金歐元A(Ydis)股,0661
百達-全球高息精選-HR美元月配息,LU1112798969
摩根基金－摩根日本基金－摩根日本(美元對沖)－A股(累計),JAEAAU
鋒裕基金-領先歐洲企業A2,PIMTEP
摩根美國複合收益基金－摩根美國複合收益(美元)－A股(入息),USABF
景順歐洲動力基金A-年配息股歐元,1043AY
摩根美國基金-摩根美國(澳幣對沖)-A股(累計),AMFHAA
景順英國高質債券基金C-季配息股英鎊,2096CQ
施羅德環球基金系列-日本優勢(美元對沖)C類股份-累積單位,LJLCC
匯豐環球投資基金-亞洲股票(日本除外)AD,TASIE
貝萊德新興歐洲基金C2歐元,BLKMERCC
鋒裕基金-歐陸股票A2,PIMELE
天達環球策略基金-高收入債券基金F收益-2股份(美元),GEHFU
施羅德環球基金系列-亞洲收益股票A類股份-累積單位,IAEYD
MFS全盛基金系列-MFS全盛亞太(日本以外)基金I1(美元),MAPEIU1
聯博-房貸收益基金B2X級別歐元,ABSMDB2EUR
先機北美股票基金C類累積(美元),SKANC16
鋒裕基金-新興市場債券A股澳幣收益(穩定配息),PIMEMBAIASD
野村基金(愛爾蘭系列)-美國高收益債券基金(TD美元類股),IE00B8QHD782
聯博-新興市場債券基金B2股歐元避險,ABEMDB2HEDGE
聯博-前瞻主題基金S1股美元,ABGTRS1USD
貝萊德美國特別時機基金C2美元,BLKMNOCC
德意志全球高股息USDLC,LU0507266491
法巴百利達全球新興市場股票基金C(美元),LU0823413587
聯博-美國成長基金BD月配南非幣避險級別,ABAGPBDZARH
瀚亞投資─香港股票基金A(美元),IOHEUA
霸菱澳洲基金-A類英鎊配息型,HBAFGBP
PIMCO新興市場債券基金-M級類別(月收息強化股份),PIMCO-BEP
美盛凱利價值基金A類股美元累積型,IE00B19Z3581
英傑華投資-全球複合債券基金(美元配息),1320LU0562507193
景順日本價值股票基金C股日圓,2105CC
瑞銀(盧森堡)歐元高收益債券基金(歐元)K-1,4734592
富蘭克林坦伯頓全球投資系列-新興國家固定收益基金美元B(Qdis)股,0859
施羅德環球基金系列-美國大型股A類股份-累積單位,IUSED
聯博-全球債券基金SA(穩定月配)級別美元,ABGBPSAUSD
聯博-國際科技基金B股美元,ABITFBUSD
NN(L)投資級公司債基金P股美元,NNUSCPUSD
歐義銳榮日本股票基金RH,LU0130323198
瀚亞投資-北美價值股票基金Aadmc1(澳幣避險穩定月配),NA2
MFS全盛基金系列-MFS全盛全球資產配置基金B1(美元),MFMGBBA
木星收益信託-美元,GB0004791389USD
美盛凱利價值基金A類股歐元累積型,IE00B19Z3920
木星全球系列-木星動力債券基金L類股美元避險每月收益,LU0992293067
富達基金-日本基金(Y類股份累計股份-日圓),LU0318940771
景順新興貨幣債券基金C股美元,2036CC
富蘭克林坦伯頓全球投資系列－全球房地產基金歐元避險A(Ydis)股-H1,1156
東方匯理長鷹多重資產基金FU-MD(月配息),FEAIFFUMD
路博邁投資基金-NB新興市場本地貨幣債券基金C2累積類股(南非幣),IE00BTLWSQ94
霸菱高收益債券基金-A類澳幣避險月配息型,HYBFMHAUD
聯博-日本策略價值基金AD月配澳幣避險級別,ABJSVADAUDH
美盛西方資產美國核心增值債券基金A類股美元累積型,IE00B19Z7Y58
GAMStar中華股票基金累積單位-美元,IE00B1W3WR42
霸菱拉丁美洲基金-A類美元配息型,LAM
英傑華投資-全球複合債券基金(歐元),1316LU0428042740
天達環球策略基金-環球黃金基金I累積股份(英鎊),GGO369
景順環球股票收益基金C股美元,2081CC
天利(盧森堡)-新興市場債券基金(上銀金鑽類股美元),000SBEMDI
貝萊德歐元市場基金A2美元,BLKMMXAA
匯豐環球投資基金-美元債券IC,TUIBC
瀚亞投資─M&G全球民生基礎基金A(美元),MGBFUA
鋒裕基金-環球高收益A2,PIMGHYA2
景順新興貨幣債券基金A(歐元對沖)股歐元,2036A6
路博邁投資基金-NB美國房地產基金T月配息類股(南非幣),IE00BBGB0Y75
德意志中國股票USDFC,LU0273176932
富達基金-北歐基金A股累計美元避險,LU0997586861
法巴百利達美國增長股票基金-年配(美元),LU0823434740
NN(L)美國高股息基金X股美元,NNUSHDXUSD
鋒裕基金-環球生態I2(歐元),PIMGECUI
法巴百利達拉丁美洲股票基金-年配(美元),LU0075933175
貝萊德環球資產配置基金A2歐元,BLKGLMMA
瑞士寶盛股票基金系列-天然資源基金(歐元),LU0303759475
富達基金－歐洲小型企業基金,LU0061175625
NN(L)歐洲股票基金X股歐元,NNEEXEUR
聯博-全球債券基金AT股歐元,ABGBPATEUR
天達環球策略基金-拉丁美洲公司債券基金F收益-2股份,LAC970
CI資本國際新興市場股票基金B,CIEMFBEUR
先機亞洲股票基金B類累積(美元),SKANB65
天利(盧森堡)-美國選擇基金(歐元避險),000AMEFEUAEH
先機全球新興市場基金A類累積(美元),SKANA108
施羅德環球基金系列-歐元企業債券A類股份-累積單位,IEHID
瑞萬通博基金-新興市場債券基金AM,LU0563307635
CI資本國際新興市場股票基金X,CIEMFXEUR
聯博-精選美國股票基金A股歐元,ABSUEAEUR
富達基金-新興亞洲基金(美元累積),LU0329678337
天達環球策略基金-環球動力基金I累積股份,GDY573
鋒裕基金-美元綜合債券UXD,PIMUABUXD
愛德蒙得洛希爾環球黃金基金(B),EDR14
施羅德環球基金系列-環球企業債券(澳幣對沖)A1類股份-配息單位,THGBJ
聯博-美國成長基金C股歐元避險,ABAGPCHEDGE
瑞銀(盧森堡)美國增長股票基金(美元)I-A1-累積,4732789
聯博-全球債券基金A2股歐元避險,ABGBPA2HEDGE
聯博-日本策略價值基金I股日元,ABJSVIJPY
摩根美元貨幣基金-摩根美元貨幣(美元)-A股(累計),UMMAAU
聯博-新興市場債券基金BT股歐元,ABEMDBTEUR
施羅德環球基金系列-拉丁美洲(歐元)A1類股份-累積單位,ALAMG
施羅德環球基金系列-環球氣候變化策略C類股份-累積單位(歐元),AGCCF
富達基金－全球實質資產基金(Y類股份累計股份-歐元避險),LU0417495800
亨德森遠見泛歐小型公司基金A2-美元避險,HEN18
瑞萬通博基金-新興東歐債券基金AM(USD),LU0571068591
鋒裕基金-新興歐洲及地中海股票B2(歐元),PIMEEEUB
英傑華投資-全球複合債券基金(美元),1320LU0562506468
PIMCO全球投資級別債券基金-機構H級類別(累積股份),PIMCO-BII
柏瑞環球基金-柏瑞大中華股票基金A,AGCEA
NN(L)新興市場債券基金P股美元,NNEMDHPUSD
美盛QSMV歐洲收益股票基金A類股美元增益配息型(M)(避險),IE00BQJZX424
施羅德環球基金系列-環球計量精選價值A類股份-累積單位,IGAVD
霸菱全球新興市場基金-I類歐元累積型,GEMSU-CI
景順日本動力基金A(歐元對沖)股歐元,1049A6
法巴百利達全球科技股票基金C(歐元),LU0823421689
貝萊德歐元市場基金HedgedA2美元,BLKEUMAU
富達基金-全球通膨連結債券基金(美元累積),LU0353648891
安本環球-新興市場股票基金G2,AEFMG
柏瑞環球基金-柏瑞大中華股票基金Y,AGCEY
鋒裕基金-領先歐洲企業A2(歐元),PIMTEPU
美盛凱利價值基金優類股美元累積型,IE00B23Z6414
鋒裕基金-領先歐洲企業I2(歐元),PIMTEPUI
